"        Estimate","(X)","","5.7%","5.9%","6.2%","6.1%","6.5%","7.3%","7.3%","7.0%","6.6%","6.4%","6.1%","6.3%","6.3%","5.9%","4.3%","2.7%","1.7%","1.6%","","12.1%","3.7%","21.5%","9.0%","40.9%","81.0%","78.5%","74.7%","22.6%","20.1%","16.2%","6.0%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2,105,719","","111,152","117,487","121,487","120,303","130,306","146,352","145,790","144,384","132,658","130,312","125,500","135,156","146,328","136,167","99,069","66,304","42,835","54,129","","238,974","72,253","422,379","178,356","819,793","1,731,469","1,683,340","1,608,751","544,832","485,243","398,504","163,268","","40.6","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.3%","5.6%","5.8%","5.7%","6.2%","7.0%","6.9%","6.9%","6.3%","6.2%","6.0%","6.4%","6.9%","6.5%","4.7%","3.1%","2.0%","2.6%","","11.3%","3.4%","20.1%","8.5%","38.9%","82.2%","79.9%","76.4%","25.9%","23.0%","18.9%","7.8%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","12,794,885","","702,231","717,096","763,272","810,436","811,852","861,467","832,349","768,657","734,107","794,890","856,709","920,735","885,980","751,747","566,107","399,666","279,815","337,769","","1,480,368","466,983","2,649,582","1,155,305","4,818,868","10,456,049","10,145,303","9,634,772","3,221,084","2,854,120","2,335,104","1,017,250","","40.9","96.1","63.8","29.9","33.9","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.5%","5.6%","6.0%","6.3%","6.3%","6.7%","6.5%","6.0%","5.7%","6.2%","6.7%","7.2%","6.9%","5.9%","4.4%","3.1%","2.2%","2.6%","","11.6%","3.6%","20.7%","9.0%","37.7%","81.7%","79.3%","75.3%","25.2%","22.3%","18.3%","8.0%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.1%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","6,269,142","","359,858","363,266","393,558","413,052","412,045","440,585","421,899","384,364","366,324","394,129","421,535","449,436","427,486","358,010","259,928","175,280","113,161","115,226","","756,824","239,540","1,356,222","585,557","2,438,269","5,072,632","4,912,920","4,654,556","1,449,091","1,272,538","1,021,605","403,667","","39.3","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.7%","5.8%","6.3%","6.6%","6.6%","7.0%","6.7%","6.1%","5.8%","6.3%","6.7%","7.2%","6.8%","5.7%","4.1%","2.8%","1.8%","1.8%","","12.1%","3.8%","21.6%","9.3%","38.9%","80.9%","78.4%","74.2%","23.1%","20.3%","16.3%","6.4%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","6,525,743","","342,373","353,830","369,714","397,384","399,807","420,882","410,450","384,293","367,783","400,761","435,174","471,299","458,494","393,737","306,179","224,386","166,654","222,543","","723,544","227,443","1,293,360","569,748","2,380,599","5,383,417","5,232,383","4,980,216","1,771,993","1,581,582","1,313,499","613,583","","42.5","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.2%","5.4%","5.7%","6.1%","6.1%","6.4%","6.3%","5.9%","5.6%","6.1%","6.7%","7.2%","7.0%","6.0%","4.7%","3.4%","2.6%","3.4%","","11.1%","3.5%","19.8%","8.7%","36.5%","82.5%","80.2%","76.3%","27.2%","24.2%","20.1%","9.4%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"Rhode Island","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,057,798","","54,688","54,737","59,152","72,211","75,640","75,839","70,958","65,814","58,150","65,735","73,595","75,847","72,946","58,607","44,800","31,488","21,560","26,031","","113,889","36,867","205,444","110,984","418,612","878,121","852,354","799,620","255,432","224,470","182,486","79,079","","40.0","94.7","57.9","27.2","30.7","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.2%","5.2%","5.6%","6.8%","7.2%","7.2%","6.7%","6.2%","5.5%","6.2%","7.0%","7.2%","6.9%","5.5%","4.2%","3.0%","2.0%","2.5%","","10.8%","3.5%","19.4%","10.5%","39.6%","83.0%","80.6%","75.6%","24.1%","21.2%","17.3%","7.5%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.2%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","514,524","","27,985","27,475","30,918","35,616","38,223","38,972","35,865","32,466","29,286","31,937","35,743","36,273","34,805","27,764","20,624","14,063","8,451","8,058","","58,393","18,804","105,182","55,035","210,428","422,629","409,342","384,100","113,765","99,013","78,960","30,572","","38.3","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.4%","5.3%","6.0%","6.9%","7.4%","7.6%","7.0%","6.3%","5.7%","6.2%","6.9%","7.0%","6.8%","5.4%","4.0%","2.7%","1.6%","1.6%","","11.3%","3.7%","20.4%","10.7%","40.9%","82.1%","79.6%","74.7%","22.1%","19.2%","15.3%","5.9%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","543,274","","26,703","27,262","28,234","36,595","37,417","36,867","35,093","33,348","28,864","33,798","37,852","39,574","38,141","30,843","24,176","17,425","13,109","17,973","","55,496","18,063","100,262","55,949","208,184","455,492","443,012","415,520","141,667","125,457","103,526","48,507","","41.6","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","4.9%","5.0%","5.2%","6.7%","6.9%","6.8%","6.5%","6.1%","5.3%","6.2%","7.0%","7.3%","7.0%","5.7%","4.5%","3.2%","2.4%","3.3%","","10.2%","3.3%","18.5%","10.3%","38.3%","83.8%","81.5%","76.5%","26.1%","23.1%","19.1%","8.9%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"South Carolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5,091,517","","291,651","305,738","321,581","329,239","330,682","347,963","322,548","316,636","299,848","317,173","328,256","341,047","338,459","306,839","245,070","162,863","99,399","86,525","","627,319","189,635","1,108,605","470,286","1,946,916","4,111,745","3,982,912","3,771,201","1,239,155","1,098,625","900,696","348,787","","39.7","94.1","65.2","29.2","36.0","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.7%","6.0%","6.3%","6.5%","6.5%","6.8%","6.3%","6.2%","5.9%","6.2%","6.4%","6.7%","6.6%","6.0%","4.8%","3.2%","2.0%","1.7%","","12.3%","3.7%","21.8%","9.2%","38.2%","80.8%","78.2%","74.1%","24.3%","21.6%","17.7%","6.9%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.8%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2,468,682","","149,213","154,730","165,079","169,826","169,754","172,082","157,674","153,156","146,825","153,227","158,110","161,882","156,511","140,086","114,449","72,510","43,249","30,319","","319,809","96,826","565,848","242,754","969,317","1,968,541","1,902,834","1,791,193","557,124","492,544","400,613","146,078","","38.0","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.0%","6.3%","6.7%","6.9%","6.9%","7.0%","6.4%","6.2%","5.9%","6.2%","6.4%","6.6%","6.3%","5.7%","4.6%","2.9%","1.8%","1.2%","","13.0%","3.9%","22.9%","9.8%","39.3%","79.7%","77.1%","72.6%","22.6%","20.0%","16.2%","5.9%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2,622,835","","142,438","151,008","156,502","159,413","160,928","175,881","164,874","163,480","153,023","163,946","170,146","179,165","181,948","166,753","130,621","90,353","56,150","56,206","","307,510","92,809","542,757","227,532","977,599","2,143,204","2,080,078","1,980,008","682,031","606,081","500,083","202,709","","41.1","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.4%","5.8%","6.0%","6.1%","6.1%","6.7%","6.3%","6.2%","5.8%","6.3%","6.5%","6.8%","6.9%","6.4%","5.0%","3.4%","2.1%","2.1%","","11.7%","3.5%","20.7%","8.7%","37.3%","81.7%","79.3%","75.5%","26.0%","23.1%","19.1%","7.7%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"South Dakota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","879,336","","60,019","61,397","60,099","58,367","59,210","57,849","57,371","56,961","47,380","46,808","50,306","58,634","58,104","49,918","35,593","23,575","17,336","20,409","","121,496","34,232","215,747","83,345","337,138","686,885","663,589","627,737","204,935","181,792","146,831","61,320","","37.2","101.5","70.2","28.4","41.8","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.8%","7.0%","6.8%","6.6%","6.7%","6.6%","6.5%","6.5%","5.4%","5.3%","5.7%","6.7%","6.6%","5.7%","4.0%","2.7%","2.0%","2.3%","","13.8%","3.9%","24.5%","9.5%","38.3%","78.1%","75.5%","71.4%","23.3%","20.7%","16.7%","7.0%","","(X)","(X)","(X)","(X)","(X)","","0.0%","1.6%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","442,948","","30,408","31,359","30,555","30,351","30,263","30,689","29,794","29,946","24,160","23,962","25,287","28,824","29,217","25,498","17,215","10,813","7,471","7,136","","61,914","17,675","109,997","42,939","175,203","344,762","332,951","313,921","97,350","85,509","68,133","25,420","","36.3","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.9%","7.1%","6.9%","6.9%","6.8%","6.9%","6.7%","6.8%","5.5%","5.4%","5.7%","6.5%","6.6%","5.8%","3.9%","2.4%","1.7%","1.6%","","14.0%","4.0%","24.8%","9.7%","39.6%","77.8%","75.2%","70.9%","22.0%","19.3%","15.4%","5.7%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","436,388","","29,611","30,038","29,544","28,016","28,947","27,160","27,577","27,015","23,220","22,846","25,019","29,810","28,887","24,420","18,378","12,762","9,865","13,273","","59,582","16,557","105,750","40,406","161,935","342,123","330,638","313,816","107,585","96,283","78,698","35,900","","38.2","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.8%","6.9%","6.8%","6.4%","6.6%","6.2%","6.3%","6.2%","5.3%","5.2%","5.7%","6.8%","6.6%","5.6%","4.2%","2.9%","2.3%","3.0%","","13.7%","3.8%","24.2%","9.3%","37.1%","78.4%","75.8%","71.9%","24.7%","22.1%","18.0%","8.2%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"Tennessee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","6,772,268","","406,986","407,267","435,892","426,381","445,895","487,887","443,958","432,531","411,137","438,143","442,206","453,526","432,895","371,391","291,262","198,338","125,690","120,883","","843,159","257,745","1,507,890","614,531","2,647,789","5,437,242","5,264,378","5,002,457","1,540,459","1,361,241","1,107,564","444,911","","38.8","95.3","62.9","26.6","36.3","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.0%","6.0%","6.4%","6.3%","6.6%","7.2%","6.6%","6.4%","6.1%","6.5%","6.5%","6.7%","6.4%","5.5%","4.3%","2.9%","1.9%","1.8%","","12.5%","3.8%","22.3%","9.1%","39.1%","80.3%","77.7%","73.9%","22.7%","20.1%","16.4%","6.6%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.4%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3,304,462","","208,551","208,045","222,622","218,520","224,350","243,857","219,559","212,899","203,524","215,578","215,875","214,880","206,903","175,917","132,136","88,775","51,590","40,881","","430,667","131,806","771,024","311,064","1,322,709","2,622,146","2,533,438","2,399,018","696,202","610,432","489,299","181,246","","37.5","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.3%","6.3%","6.7%","6.6%","6.8%","7.4%","6.6%","6.4%","6.2%","6.5%","6.5%","6.5%","6.3%","5.3%","4.0%","2.7%","1.6%","1.2%","","13.0%","4.0%","23.3%","9.4%","40.0%","79.4%","76.7%","72.6%","21.1%","18.5%","14.8%","5.5%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3,467,806","","198,435","199,222","213,270","207,861","221,545","244,030","224,399","219,632","207,613","222,565","226,331","238,646","225,992","195,474","159,126","109,563","74,100","80,002","","412,492","125,939","736,866","303,467","1,325,080","2,815,096","2,730,940","2,603,439","844,257","750,809","618,265","263,665","","40.1","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.7%","5.7%","6.1%","6.0%","6.4%","7.0%","6.5%","6.3%","6.0%","6.4%","6.5%","6.9%","6.5%","5.6%","4.6%","3.2%","2.1%","2.3%","","11.9%","3.6%","21.2%","8.8%","38.2%","81.2%","78.8%","75.1%","24.3%","21.7%","17.8%","7.6%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"Texas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","28,635,442","","1,997,007","2,016,752","2,130,618","2,040,331","2,000,883","2,130,985","2,079,503","2,001,878","1,886,166","1,828,863","1,714,104","1,702,570","1,512,413","1,243,923","922,940","618,302","401,093","407,111","","4,147,370","1,237,105","7,381,482","2,804,109","12,139,746","22,078,090","21,253,960","20,041,449","5,105,782","4,464,765","3,593,369","1,426,506","","34.8","98.7","62.1","20.3","41.8","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","7.0%","7.0%","7.4%","7.1%","7.0%","7.4%","7.3%","7.0%","6.6%","6.4%","6.0%","5.9%","5.3%","4.3%","3.2%","2.2%","1.4%","1.4%","","14.5%","4.3%","25.8%","9.8%","42.4%","77.1%","74.2%","70.0%","17.8%","15.6%","12.5%","5.0%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.5%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","14,221,720","","1,020,529","1,026,859","1,088,140","1,044,454","1,030,149","1,086,864","1,054,435","1,004,581","944,938","907,309","849,686","834,856","725,353","586,826","424,348","275,774","169,874","146,745","","2,114,999","629,311","3,764,839","1,445,292","6,165,421","10,876,820","10,456,881","9,830,466","2,328,920","2,019,968","1,603,567","592,393","","33.9","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","7.2%","7.2%","7.7%","7.3%","7.2%","7.6%","7.4%","7.1%","6.6%","6.4%","6.0%","5.9%","5.1%","4.1%","3.0%","1.9%","1.2%","1.0%","","14.9%","4.4%","26.5%","10.2%","43.4%","76.5%","73.5%","69.1%","16.4%","14.2%","11.3%","4.2%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","14,413,722","","976,478","989,893","1,042,478","995,877","970,734","1,044,121","1,025,068","997,297","941,228","921,554","864,418","867,714","787,060","657,097","498,592","342,528","231,219","260,366","","2,032,371","607,794","3,616,643","1,358,817","5,974,325","11,201,270","10,797,079","10,210,983","2,776,862","2,444,797","1,989,802","834,113","","35.8","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.8%","6.9%","7.2%","6.9%","6.7%","7.2%","7.1%","6.9%","6.5%","6.4%","6.0%","6.0%","5.5%","4.6%","3.5%","2.4%","1.6%","1.8%","","14.1%","4.2%","25.1%","9.4%","41.4%","77.7%","74.9%","70.8%","19.3%","17.0%","13.8%","5.8%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"Utah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3,151,239","","248,602","262,299","263,035","248,689","260,142","244,528","220,309","230,062","202,497","172,373","151,020","152,927","145,746","120,407","89,637","59,801","42,926","36,239","","525,334","153,633","927,569","355,198","1,406,227","2,325,169","2,223,670","2,081,406","494,756","433,284","349,010","138,966","","31.1","101.4","68.1","18.6","49.5","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","7.9%","8.3%","8.3%","7.9%","8.3%","7.8%","7.0%","7.3%","6.4%","5.5%","4.8%","4.9%","4.6%","3.8%","2.8%","1.9%","1.4%","1.1%","","16.7%","4.9%","29.4%","11.3%","44.6%","73.8%","70.6%","66.1%","15.7%","13.7%","11.1%","4.4%","","(X)","(X)","(X)","(X)","(X)","","0.0%","2.0%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,586,950","","127,589","133,443","136,407","126,481","133,430","125,816","111,648","117,902","102,198","87,518","75,575","75,762","70,741","58,623","42,185","27,918","18,638","15,076","","269,850","78,909","476,348","181,002","717,475","1,162,645","1,110,602","1,039,089","233,181","202,740","162,440","61,632","","30.4","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","8.0%","8.4%","8.6%","8.0%","8.4%","7.9%","7.0%","7.4%","6.4%","5.5%","4.8%","4.8%","4.5%","3.7%","2.7%","1.8%","1.2%","0.9%","","17.0%","5.0%","30.0%","11.4%","45.2%","73.3%","70.0%","65.5%","14.7%","12.8%","10.2%","3.9%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,564,289","","121,013","128,856","126,628","122,208","126,712","118,712","108,661","112,160","100,299","84,855","75,445","77,165","75,005","61,784","47,452","31,883","24,288","21,163","","255,484","74,724","451,221","174,196","688,752","1,162,524","1,113,068","1,042,317","261,575","230,544","186,570","77,334","","31.8","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","7.7%","8.2%","8.1%","7.8%","8.1%","7.6%","6.9%","7.2%","6.4%","5.4%","4.8%","4.9%","4.8%","3.9%","3.0%","2.0%","1.6%","1.4%","","16.3%","4.8%","28.8%","11.1%","44.0%","74.3%","71.2%","66.6%","16.7%","14.7%","11.9%","4.9%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"Vermont","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","624,340","","29,038","31,979","33,287","42,255","45,692","37,764","36,441","36,234","34,595","37,960","42,625","47,190","48,408","41,633","31,766","20,876","12,764","13,833","","65,266","21,328","115,632","66,619","232,981","523,065","508,708","477,201","169,280","149,348","120,872","47,473","","42.8","97.6","61.0","31.2","29.8","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","4.7%","5.1%","5.3%","6.8%","7.3%","6.0%","5.8%","5.8%","5.5%","6.1%","6.8%","7.6%","7.8%","6.7%","5.1%","3.3%","2.0%","2.2%","","10.5%","3.4%","18.5%","10.7%","37.3%","83.8%","81.5%","76.4%","27.1%","23.9%","19.4%","7.6%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.6%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","308,441","","15,110","16,626","17,157","21,771","23,654","19,283","18,329","18,072","16,941","18,697","20,697","23,048","23,646","20,032","15,375","9,428","5,777","4,798","","33,783","10,923","59,816","34,502","118,050","255,691","248,625","232,622","79,056","69,138","55,410","20,003","","41.1","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","4.9%","5.4%","5.6%","7.1%","7.7%","6.3%","5.9%","5.9%","5.5%","6.1%","6.7%","7.5%","7.7%","6.5%","5.0%","3.1%","1.9%","1.6%","","11.0%","3.5%","19.4%","11.2%","38.3%","82.9%","80.6%","75.4%","25.6%","22.4%","18.0%","6.5%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","315,899","","13,928","15,353","16,130","20,484","22,038","18,481","18,112","18,162","17,654","19,263","21,928","24,142","24,762","21,601","16,391","11,448","6,987","9,035","","31,483","10,405","55,816","32,117","114,931","267,374","260,083","244,579","90,224","80,210","65,462","27,470","","44.3","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","4.4%","4.9%","5.1%","6.5%","7.0%","5.9%","5.7%","5.7%","5.6%","6.1%","6.9%","7.6%","7.8%","6.8%","5.2%","3.6%","2.2%","2.9%","","10.0%","3.3%","17.7%","10.2%","36.4%","84.6%","82.3%","77.4%","28.6%","25.4%","20.7%","8.7%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"Virginia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","8,509,358","","508,122","512,328","531,849","552,067","573,043","595,787","585,122","576,374","534,035","553,415","569,460","579,377","524,034","443,243","336,990","232,346","153,334","148,432","","1,044,177","316,298","1,868,597","808,812","3,416,428","6,849,454","6,640,761","6,285,385","1,838,379","1,611,958","1,314,345","534,112","","38.4","96.8","59.8","24.7","35.1","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.0%","6.0%","6.3%","6.5%","6.7%","7.0%","6.9%","6.8%","6.3%","6.5%","6.7%","6.8%","6.2%","5.2%","4.0%","2.7%","1.8%","1.7%","","12.3%","3.7%","22.0%","9.5%","40.1%","80.5%","78.0%","73.9%","21.6%","18.9%","15.4%","6.3%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.4%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","4,186,543","","260,193","261,593","271,619","281,631","297,352","303,018","294,023","285,725","267,226","272,814","277,762","281,366","249,821","208,844","153,545","102,506","63,786","53,719","","533,212","161,905","955,310","417,078","1,728,975","3,338,954","3,231,233","3,050,203","832,221","722,780","582,400","220,011","","37.1","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.2%","6.2%","6.5%","6.7%","7.1%","7.2%","7.0%","6.8%","6.4%","6.5%","6.6%","6.7%","6.0%","5.0%","3.7%","2.4%","1.5%","1.3%","","12.7%","3.9%","22.8%","10.0%","41.3%","79.8%","77.2%","72.9%","19.9%","17.3%","13.9%","5.3%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","4,322,815","","247,929","250,735","260,230","270,436","275,691","292,769","291,099","290,649","266,809","280,601","291,698","298,011","274,213","234,399","183,445","129,840","89,548","94,713","","510,965","154,393","913,287","391,734","1,687,453","3,510,500","3,409,528","3,235,182","1,006,158","889,178","731,945","314,101","","39.7","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.7%","5.8%","6.0%","6.3%","6.4%","6.8%","6.7%","6.7%","6.2%","6.5%","6.7%","6.9%","6.3%","5.4%","4.2%","3.0%","2.1%","2.2%","","11.8%","3.6%","21.1%","9.1%","39.0%","81.2%","78.9%","74.8%","23.3%","20.6%","16.9%","7.3%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
